Company_name,Rating,Location,Job_title,Description,Job_age,Easy_apply,Salary,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
株式会社ファーストリテイリング,,,データサイエンティスト / Data Scientist,"ブランド
FAST RETAILING

勤務地
有明本部：東京都江東区有明1丁目6-7 UNIQLO CITY
Ariake Office: UNIQLO CITY, 1-6-7 Ariake, Koto-ku, Tokyo 135-0063, Japan.

更新日
2023/04/06

職務内容 Job Description
English follows Japanese
ファーストリテイリンググループは、従来の小売業という枠組みを超え、""情報製造小売業""(Digital Consumer Retail Company)へと業態を変革するため、全社改革”有明プロジェクト”を推進しています。その実現に向けて、我々デジタル業務改革サービス部は、最新のテクノロジーを活用したグローバル化、クラウド化、モバイル化の推進に留まらず、利益を創出するIT=“攻めのIT”として、全社の業務改革をリードしています。本ポジションでは、1) データサイエンティスト、2) データサイエンティスト(リーダー職)として、当社内のデータ分析をリード頂く方を募集します。

デジタル業務改革サービス部は、常にお客様視点で業務の”あるべき姿”を定義し、最新のIT技術を活用した業務改革をリード、実現することをミッションとしています。”有明プロジェクト”実現のため、EC・店舗システムの他、サプライチェーンを中心とする基幹システムの内製開発も加速度的に進めており、プロジェクトマネージャーの他、内製開発エンジニア、データサイエンティスト、UI/UXデザイナー等、幅広い職種の人材が活躍しています。当部門のデータ分析チームでは、高い専門性を持つデータサイエンティストが一体となり、商品企画の高度化、需要予測の精緻化、サプライチェーンの最適化等に取り組んでいます。

1)データサイエンティスト
データ分析組織に所属し、データ分析プロジェクトにおいて、分析設計、データ解析、アルゴリズム開発、レポーティングのパートを主に担当いただきます。
ビジネスの各業務プロセスを理解し、プロジェクトの各メンバーと連携を取りながら、ビジネス課題解決のための分析設計、データ収集、前処理、データ解析および結果の評価を行います。

2)データサイエンティスト(リーダー職)
リーダー職の方には、データサイエンティストとしての職務に加えて、データ分析組織のチームビルディングやマネジメント、メンバー育成などもご担当いただき、チームとしての成果を追求していただきます。
また、チームマネジメント業務だけでなく、プレイングマネジャーとしてご自身でも実務に取り組んでいただきます。

補足1: ファーストリテイリングの分析プロジェクトは、主に以下のメンバーがアサインされます。
( )内は役割:
・事業側担当者(分析結果を実際に事業で活用する)
・ビジネスアナリスト(事業側とIT組織を繋ぐ)
・プロジェクトマネージャ(プロジェクトの立ち上げ・管理・運営)
・データサイエンティスト(分析設計・アルゴリズム開発・データ解析・レポーティング)
・データエンジニア・インフラエンジニア(データ分析環境・データベース整備)
・システムエンジニア(分析結果のシステム連携・実装)

補足2: データ分析環境に関して
データベースおよび計算環境としてGCP、AWSを利用しています。また、一般的なものであれば、SQLクライアントや分析ソフトウェアなどに制約はなく、必要に応じて導入いただけます。

・データサイエンティストとして担当領域での専門性を高めることに加えて、同チーム内で取扱う様々なテーマを担当することで、キャリアの幅を広げることが出来ます。
・データエンジニアリングチームを始めとする部門内異動の他、協働関係にある商品企画・生産・物流・デジタルマーケティング等、他部門への異動機会も豊富にあります。

Fast Retailing co., ltd. will transform our business format into a “Digital Consumer Retail Company” to provide new services to our customers, regardless of the framework of retail business. The Digital Business Transformation Services Department, being at the very core of achieving our goals by not only promoting globalization, cloud migration, and mobilization using the leading-edge technology, is the proactive IT itself. We are looking for a Data Scientist or Data Scientist (Leader) to lead our data analysis efforts.

The mission of the Digital Business Transformation Services Department is to define the ""ideal"" form of business from the customer's perspective and to lead and realize business innovation using the latest IT technologies. In order to realize the ""Ariake Project"", in addition to EC and store systems, in-house development of enterprise systems is also being promoted at an accelerated pace. In addition to project managers, we have a wide range of professionals including in-house engineers, data scientists, and UI/UX designers. The data analysis team is a team of highly skilled data scientists working together to improve the sophistication of product planning, refine demand forecasts, and optimize the supply chain, and so on.

1) Data Scientist
You will belong to the data analytics team and engage in the analysis design, data analysis, algorithm development, and reporting to each project.
Specifically, you will be responsible for understanding each business process and collaborating with each member of the project to design analysis, data collection, pre-processing, data analysis, and evaluation of the results to solve business issues.
In addition, depending on the status of the project, the candidate's wishes, and the mission grade, you will be responsible for tasks beyond the role of data scientist (project manager, business analyst, etc.).

2) Data Scientist (Leader Position)
In addition to the responsibilities as a data scientist, the leader will be responsible for team building, management, and member training for the data analytics team, and will pursue results as a team.
You will also be responsible for team building, management, and member training of the data analysis organization, as well as team management.


We use GCP and AWS as our database and computing environment. There are no restrictions on SQL clients or analysis software, as long as they are common, and you can implement them as needed.

・In addition to developing your expertise in your area of responsibility, you will be able to broaden your career by working on various topics within the team.
・In addition to transfers within the department, such as to the data engineering team, there are many opportunities to transfer to other departments, such as product planning, production, logistics, and digital marketing.",30d+,False,,,,,,,,,,,,,,,,,,
Continental,,,VED_Vehicle Integration CAN HMI Engineer,"Your tasks
Responsible for Specific Competence (Vehicle communication network and Human Machine Interface (HMI)) related Application Development activities for VED Japan/Korea, and report to Team Leader.

Being responsible for specific technical work products of Specific Competence related Development Content within VED to support the local JP/KOR Application Development Projects and Pre-development activities as application engineer.

Develop Vehicle communication network like CAN, LIN etc. and Human Machine Interface (HMI) for meeting customers' requirements, aligning with counterpart in Frankfurt.",16d,False,,,,,,,,,,,,,,,,,,
EAGLYS株式会社,,,Internship (AI Engineer),"【通期インターン】新卒 機械学習エンジニアのインターン募集！
仕事概要
AI開発プロジェクトの開発・保守等をご担当いただきます。 AI開発プロジェクトに関わる業務を能力に応じてお任せします。 ・プロジェクト計画の策定 （目的、開発体制、解発工数及びコスト計算、要員計画、スケジュール、品質目標、開発環境（セキュリティ含む）の検討） ・プロジェクトメンバーマネジメント （効率性やセキュリティの観点から開発メンバーのアサインや配置、マネジメント） ・プロジェクト管理、評価 （法令や規制の遵守を意識した開発・運用、進捗・コスト・品質管理） ・協力会社との契約・マネジメント遂行 ・関連技術のリサーチ ・原著論文から実装検証 ＜開発環境＞ 開発言語 Python / C++ / Cython / Java その他 Kubernetes / Docker / GitLab You will be responsible for the development and maintenance of AI development projects. We will handle the work related to AI development projects according to ability. ・Development of project plan (Examination of purpose, development system, man-hours and cost calculation, personnel plan, schedule, quality target, development environment (including security)) ・Project member management (From the perspective of efficiency and security, development member assignment, placement, and management) ・Project management and evaluation (Development/operation, progress/cost/quality control in consideration of compliance with laws and regulations) ・Contract with management companies and perform management ・Research on related technologies ・Implementation verification from original papers <Development environment> development language Python / C++ / Cython / Java Other Kubernetes / Docker / GitLab",30d+,False,,,,,,,,,,,,,,,,,,
DNV,,,Wind Turbine Load Engineer,"Local Unit & Position Description:
Bring a breath of fresh air into your professional life! Are you looking for a job, where you can be a trusted voice to tackle global transformations?

Would you like to thrive in a dynamic, international environment with lots of exciting challenges every day? Do you want to be part of a team of skilled colleagues and in a global organization where we work as one team? We invite qualified engineers looking for opportunities to join our team in Renewables Certification.

Renewables Certification (RC) belongs to business area Energy Systems (ES) with more than 4000 people globally. Renewables Certification has the global responsibility for Type Certification (TC), Component Certification (CC) and Project Certification (PC) for Renewables within ES. Currently Renewables Certification consists of 250+ experts with locations in Beijing, Boston, Copenhagen, Dresden, Esbjerg, Hamburg, Houston, Oslo, London, Busan, Shanghai, Taipei and Yokohama.


Position Qualifications:
Company & Business Area Description:

Equal Opportunity Statement:",7d,False,,,,,,,,,,,,,,,,,,
株式会社バイオス,,,Data Center Engineer,"Work location is at Mitaka
Data Center Engineer
勤務地
東京都 23区
雇用形態
契約
給与
経験考慮の上、応相談
募集要項

雇用形態契約給与経験考慮の上、応相談",30d+,False,,,,,,,,,,,,,,,,,,
ASM International,,,Electrical Engineer I,"Who is ASM?
ASM is a leading, global supplier of semiconductor wafer processing equipment. Our ambitious team is dedicated to delivering innovative technology solutions to the world’s leading semiconductor manufacturers. We operate in 14 countries, including Belgium, Japan, Netherlands, South Korea, Singapore, Taiwan and United States. Together we work to develop Epitaxy, ALD, PEALD, Vertical Furnaces and PECVD thin-film deposition technologies for our customers. Our goal is to remain an industry leader by being ahead of what’s next. We accomplish this by focusing on finding collaborative solutions to make integrated circuits, or chips, smaller, faster and even more powerful.

ASM, an inclusive workplace",6d,False,,,,,,,,,,,,,,,,,,
EIRE Systems,,,Bilingual IT Support Engineer (Desktop & Network Infra),"Bilingual Technical Customer Support for corporate end-user systems (hardware & software)
Smart Hands services for Network Infrastructure
Rapidly expanding environment with many opportunities for career growth!

Our client is a rapidly expanding company in the area of Hyper-scale Data Centers. They operate some of the largest hyperscale data center facilities in the APAC region; re-imagining the data centers of yesterday and transforming the industry for the future.

In taking on this challenge as a resident IT Support Engineer, based in the client's Tokyo offices, you will become a critical member of a very exciting phase of the company's growth and development.
Provide on-site IT technical support and smart-hands services on all corporate IT Systems in the Tokyo office, including the following:
Job duties to include, but not be limited to:",28d,False,,,,,,,,,,,,,,,,,,
Cornerstone Recruitment Japan 株式会社,,,JR network engineer,"JR network engineer
採用企業
The global software company leading in several professional serv
勤務地
東京都 23区
雇用形態
正社員
給与
経験考慮の上、応相談
募集要項
雇用形態正社員給与経験考慮の上、応相談",2d,False,,,,,,,,,,,,,,,,,,
株式会社Belong,,,Software Engineer - Data Platform,"Software Engineer - Data Platform
採用情報
採用情報
募集背景 Belong では 「大切な人に誇れる、次なる価値を届けよう。」というミッションに基づいて中古モバイル端末のエコシステムを構築しています。 各種サービスから発生するデータを BigQuery を中心に適切なデータストレージへ保存し、その後調査・分析・活用するためのデータ分析基盤を構築するエンジニアを募集しています。 Belong Inc. では日々、価格データ・アクセスログ・販売 KPI 関連等様々なデータが発生します。それらのデータは MySQL (CloudSQL), NoSQL (Firebase) や Spreadsheet 等へ蓄積されたり、Google Cloud や SaaS 等のプラットフォーム内で閲覧可能な状態になっています。 現在でも必要なデータを BigQuery に保存し、ビッグデータの分析を可能にしていますが、取り扱うデータの増加に伴い、弊社では人員を増強しデータ活用のための仕組みの構築・運用ができる人材を求めております。BigQuery や ETL 構築の経験がある事が望ましいですが、ソフトウェアエンジニアとしてサービス開発やSQLの経験があり、これから BigQuery を主としてデータ分析プラットフォームについて学んで行きたいという方も歓迎いたします。",30d+,False,,,,,,,,,,,,,,,,,,
Catalina Marketing Japan K.K.,,,Data Engineer,"ジョブID
4936
勤務地
職種
正社員
給与形態




・ Experience with database languages, models, analytics and associated technologies
・ Expertise in retail data and its associated technologies and processes
・ Database governance.
・Technical writing
・Proficient with the following environments:
・Databricks (Datalake & Lakehouse architecture)
・Snowflake (Data pipeline, Snow SQL)
・BI tools such as Tableau, Microstrategy and Power BI
・ 4+ years of experience in data
・ STEM graduate degree or equivalent practical experience
・ Cross border matrix organization experience
・ Language: Fluent in English andJapanese business conversation level preferred (N2).
・Define and manage data management processes and platform
・ Deeply understand our data and its usage
・ Data pipelines CI/CD and processes
・Data Ingestion & storage
・Develop and maintain documentation that describes the data and data structures
・ Contribute to definition of data metrics including quality, availability and timeliness
・Advise and provide data to internal and external users
・Advise and assist users with environments such as Power BI, Microstrategy, Snowflake, etc.
・Data quality checks and as necessary investigate and correct data quality issues
・Data security",30d+,False,,,,,,,,,,,,,,,,,,
