Company_name,Rating,Location,Job_title,Description,Salary,Job_age,Easy_apply,Employees,Type_of_ownership,Sector,Founded,Industry,Revenue_USD,Friend_recommend,CEO_approval,Career_opportunities,Comp_&_benefits,Culture_&_values,Senior_management,Work/Life_balance,Pros,Cons,Benefits_rating,Benefits_reviews
Barry-Wehmiller International,3.7,Zellik,Mechanical Design Engineer (Hudson Sharp),"About us
BW Flexible Systems UK Limited is a small business in 1731 Zellik. We are professional, agile, and our goal is to Barry-Wehmiller is a diversified global supplier of engineering consulting and manufacturing technology for the packaging, corrugating, sheeting and paper-converting industries. By blending people-centric leadership with disciplined operational strategies and purpose-driven growth, Barry-Wehmiller has become a $3 billion organization with nearly 12,000 team members united by a common belief: to use the power of business to build a better world.
This position is office based in our Zellik area of Belgium / Must have good level of English & Dutch language and willingness to travel regularly to our German facility.
Our work environment includes:",,30d+,False,5001 to 10000,Company - Private,Manufacturing,1885,Machinery Manufacturing,$1 to $5 billion,0.79,0.81,3.3,3.1,3.8,3.2,3.5,"['""Good place, work life balance"" (in 6 reviews)', '""some offices are nice and not bleak, some people are intelligent thinkers."" (in 4 reviews)', '""They offer good competitive wages"" (in 6 reviews)', '""Culture is good"" (in 4 reviews)']","['""work life balance is low"" (in 6 reviews)', '""Ridiculously low wages."" (in 6 reviews)', '""Pay is low, management is inept."" (in 3 reviews)']",3.0,"['Health Insurance (5 comments)\n""Ok Insurance, but employee costs are 3 times national average.""', '401K Plan (3 comments)\n""Pretty standard match, but you vest immediately""', 'Vacation & Paid Time Off (3 comments)\n""PTO is ok, but it includes sick time. With Sick time included, if you get sick at all, the vacation time is insufficient.""']"
Puratos,4.0,Groot-Bijgaarden,Maintenance Reliability Engineer,"Are you a young graduate engineer with a passion for industrial maintenance? At Puratos, our team is too! That's why we are expanding our workforce to improve asset management and reliability. As a Maintenance Reliability Engineer you will be responsible for increasing uptime by improving equipment reliability, managing the asset portfolio of his part of the factory and providing data/timeline to define capex replacement needs. You will support the Maintenance Area Technicians for complex repairs and lead small improvement project. You will also be in charge of the mid-long term maintenance plan for part of the factory.

Key Accountabilities:
Define the maintenance strategy (curative / preventive incl. condition-based) of each equipment",,30d+,False,10000+,Company - Private,Manufacturing,1919,Food & Beverage Manufacturing,$1 to $5 billion,0.78,0.9,3.6,3.7,4.0,3.5,3.5,"['""great products and nice facility"" (in 1 reviews)']","['""poor company culture and work life balance"" (in 1 reviews)']",3.0,"['Health Insurance (6 comments)\n""Pago de seguro eso al 100%, velan por la salud de sus trabajadores.""']"
NewBrix,,Kontich,Junior Integration Engineer,"Wat hebben wij te bieden
What will we offer you?

A challenging job with plenty of coaching and training
Interesting clients and projects
Personal training budget & the possibility to become a Microsoft Certified Professional
A competitive salary with extra benefits such a company car, mobile phone, laptop, pension plan and health insurance
Working in a team of experts within integration and technology",,30d+,False,,Company - Public,,,,,,,,,,,,,,,
NewBrix,,Kontich,Datacenter Engineer,"Wat hebben wij te bieden
Of het nu gaat over een traditionele storageoplossing of een innovatieve tegenspeler: eenvoud en maatwerk zijn steeds de sleutelwoorden in onze missie om bedrijven te ondersteunen in hun infrastructurele IT-keuzes van morgen.
Met meer dan tien jaar ervaring in de sector zijn we een erkende partner in dataopslag en IT-infrastructuur. We volgen de evoluties binnen de markt op de voet en zijn een baken van expertise en vertrouwen voor onze klanten. En dat uit zich ook in ons team.
Je komt in een open en vooruitstrevende omgeving terecht waarin we naast bewezen technologieën en methodieken ook nieuwkomers zoals hyperconverged infrastructure en private & public cloud omarmen, en je komt in aanraking met data protection solutions. Met aandacht voor nieuwe technologieën, creëren we ook ruimte voor opleiding en groei: een van minstens zes maanden en een geweldig team van experten die je begeleiden tijdens je eerste professionele stappen.",,30d+,False,,Company - Public,,,,,,,,,,,,,,,
Dana Belgium,3.6,Brugge,District Engineer,"Dana Brugge is the global skills and production centre for torque converters and power shift transmissions for heavy-duty vehicles, such as bulldozers, cranes, reach stackers, forklift trucks and mining machines. Over 500 employees take care of development, production and sales.
District Engineer Product Service Support (Transmissions)
You manage (develop, implement, maintain and improve) the processes and resources regarding warranty claims.
You ensure the durability and proper functioning of the warranty system.
You maximize the effectiveness of failure mode analysis, minimizing total resolution time.
You coordinate and support the continuous improvement of the new product development",,30d+,True,10000+,Company - Public,Manufacturing,1904,Transportation Equipment Manufacturing,$5 to $10 billion,0.64,0.73,3.3,3.6,3.2,2.9,2.9,"['""Great people to work with"" (in 20 reviews)', '""Good pay"" (in 27 reviews)', '""Good work and work life balance"" (in 14 reviews)', '""Good pay, decent benefits, nice co"" (in 10 reviews)']","['""Pay doesn\'t increase Management is lost"" (in 27 reviews)', '""No work / life balance."" (in 14 reviews)', '""bad management, non"" (in 11 reviews)', '""2. Basic medical benefits"" (in 10 reviews)']",3.9,"['401K Plan (11 comments)\n""Match with immediate vesting. A separate contribution vests over 3 years. ""', 'Health Insurance (8 comments)\n""The amount it can cover""', 'Vacation & Paid Time Off (6 comments)\n""the time off, but i like the vacation""']"
Arxus,5.0,Kontich,Azure Data Platform Engineer,"Wat hebben wij te bieden
Een vaste job: we nemen even tijd om te kijken welk vlees we in de kuip hebben, maar daarna geven we meer zekerheid dan een vastgoedinvestering.
De dingen die er vandaag gewoon bij horen: een marktconform loon, een mobiliteitsbudget dat je naar je eigen wensen kan besteden, extralegale voordelen zoals een maaltijdvergoeding, een hospitalisatie- en groepsverzekering en 12 ADV-dagen.
De kans om écht met technologie en innovatie bezig te zijn. Want dat is nu eenmaal precies wat we elke dag doen. Proberen een stapje voor te zijn op de rest.
De mogelijkheid om deel uit te maken van een een groeiend dynamisch bedrijf, met een plezante bende collega’s die minstens één keer per maand stoom aflaten tijdens allerlei team events (think: barbecues, VR gaming, karting, LAN parties, Innovation Nights, enz.).",,30d+,False,1 to 50,Company - Private,,,,,1.0,,4.0,5.0,5.0,5.0,4.0,,,,
Ordina,3.8,Mechelen,Computer vision and image recognition data scientist,"Your Impact
We are looking for a senior data scientist who has fresh ideas and can help our data science team provide computer vision and image recognition solutions to our clients. Are you totally up for that?
As a computer vision and image recognition data scientist, you will teach computers to understand and interpret the visual world. You will apply your skills in various fields: in healthcare, where you will assist professionals in detecting health problems from medical images, in industry, to monitor the status of critical infrastructure and assist engineers in predictive maintenance, etc. You will coordinate the development and implementation of computer vision and image development solutions with our clients. In addition, you will lead a team of talented data scientists.",,5d,False,1001 to 5000,Company - Public,Information Technology,1973,Information Technology Support Services,$100 to $500 million,0.8,0.84,3.6,3.4,3.9,3.4,4.0,"['""Salary was okay all things considered"" (in 1 reviews)']","['""Job content, organization, management, general feeling at the firm"" (in 1 reviews)']",,
Stichting Kankerregister,,Sint-Joost-Ten-Node,data analist,"De Stichting Kankerregister, gevestigd in hartje Brussel, is een dynamische organisatie die instaat voor de verzameling, de kwaliteitscontrole, de verwerking en de analyse van de kankerregistratiegegevens.
Om het onderzoeksteam te versterken zijn we op zoek naar
Ervaren Data Analist (V/M/X)
Voorstelling onderzoeksteam
Reeds verscheidene jaren richten de medewerkers van de Stichting Kankerregister zich op verschillende onderzoeksactiviteiten. Een belangrijk domein betreft de descriptieve epidemiologie waarbij de incidentie, trends en prevalentie van kanker evenals de overleving na diagnose in kaart worden gebracht. De evaluatie van de kwaliteit van zorg d.m.v. indicatoren, maakt een belangrijk deel uit van ons onderzoekswerk. Bovendien richt ons onderzoek zich steeds meer op specifieke aspecten zoals de impact van co-morbiditeit of socio-economische status op de berekende parameters, of de kwaliteit van leven voor kankerpatiënten na hun behandeling.",,19d,True,,,,,,,,,,,,,,,,,
Dana Belgium,3.6,Brugge,Regional Product Engineer,"Dana Brugge is the global skills and production centre for torque converters and power shift transmissions for heavy-duty vehicles, such as bulldozers, cranes, reach stackers, forklift trucks and mining machines. Over 500 employees take care of development, production and sales.
Regional Product Engineer Service Support (Transmissions)
You manage (develop, implement, maintain and improve) the processes and resources regarding warranty claims.
You ensure the durability and proper functioning of the warranty system.
You maximize the effectiveness of failure mode analysis, minimizing total resolution time.
You coordinate and support the continuous improvement of the new product development",,30d+,True,10000+,Company - Public,Manufacturing,1904,Transportation Equipment Manufacturing,$5 to $10 billion,0.64,0.73,3.3,3.6,3.2,2.9,2.9,"['""Great people to work with"" (in 20 reviews)', '""Good pay"" (in 27 reviews)', '""Good work and work life balance"" (in 14 reviews)', '""Good pay, decent benefits, nice co"" (in 10 reviews)']","['""Pay doesn\'t increase Management is lost"" (in 27 reviews)', '""No work / life balance."" (in 14 reviews)', '""bad management, non"" (in 11 reviews)', '""2. Basic medical benefits"" (in 10 reviews)']",3.9,"['401K Plan (11 comments)\n""Match with immediate vesting. A separate contribution vests over 3 years. ""', 'Health Insurance (8 comments)\n""The amount it can cover""', 'Vacation & Paid Time Off (6 comments)\n""the time off, but i like the vacation""']"
Sander,5.0,Brussels,Security Engineer | Last step before CISO,"Our FinTech client is seeking an experienced Security Engineer to join our cybersecurity team. The ideal candidate will have a strong background in security engineering, risk management, and compliance, as well as experience with cloud-based infrastructure and network security.
Responsibilities:
Design, implement and maintain security solutions to protect our client’s infrastructure and data
Conduct regular security assessments and identify vulnerabilities
Develop and implement security policies and procedures
Collaborate with other teams to ensure compliance with industry standards and regulations",,30d+,True,1 to 50,Private Practice / Firm,Human Resources & Staffing,2019,HR Consulting,,1.0,,4.8,4.6,4.6,5.0,4.2,,,,
